"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"2213","GO:0004890",1,0.663234917735699,0,6,"GABA-A receptor activity","MF",1
"2220","GO:0004908",1,0.664023138564547,0,6,"interleukin-1 receptor activity","MF",1
"2274","GO:0005003",1,0.397138230012264,0,13,"ephrin receptor activity","MF",1
"2276","GO:0005005",1,0.425579262481592,0,12,"transmembrane-ephrin receptor activity","MF",1
"2295","GO:0005041",1,0.528104535266576,0,9,"low-density lipoprotein particle receptor activity","MF",1
"2302","GO:0005049",1,0.494108642677475,0,10,"nuclear export signal receptor activity","MF",1
"2307","GO:0005078",1,0.572794214104715,0,8,"MAP-kinase scaffold activity","MF",1
"2310","GO:0005086",1,0.363774401956999,0,15,"ARF guanyl-nucleotide exchange factor activity","MF",1
"2315","GO:0005092",1,0.405561035296851,0,14,"GDP-dissociation inhibitor activity","MF",1
"2327","GO:0005114",1,0.613162061609342,0,7,"type II transforming growth factor beta receptor binding","MF",1
"2360","GO:0005164",1,0.218126815633908,0,23,"tumor necrosis factor receptor binding","MF",1
"2361","GO:0005165",1,0.412653798337518,0,13,"neurotrophin receptor binding","MF",1
"2363","GO:0005167",1,0.566861171318085,0,8,"neurotrophin TRK receptor binding","MF",1
"2364","GO:0005168",1,0.653465738915098,0,6,"neurotrophin TRKA receptor binding","MF",1
"2386","GO:0005221",1,0.610683425385782,0,7,"intracellular cyclic nucleotide activated cation channel activity","MF",1
"2398","GO:0005243",1,0.620429225010915,0,7,"gap junction channel activity","MF",1
"2403","GO:0005248",1,0.399563390018666,0,13,"voltage-gated sodium channel activity","MF",1
"2413","GO:0005272",1,0.197809703128063,0,23,"sodium channel activity","MF",1
"2416","GO:0005283",1,0.654862091909043,0,6,"amino acid:sodium symporter activity","MF",1
"2424","GO:0005310",1,0.180891306535039,0,25,"dicarboxylic acid transmembrane transporter activity","MF",1
"2425","GO:0005313",1,0.498654810788445,0,10,"L-glutamate transmembrane transporter activity","MF",1
"2437","GO:0005337",1,0.657971772397822,0,6,"nucleoside transmembrane transporter activity","MF",1
"2438","GO:0005338",1,0.385796489544276,0,14,"nucleotide-sugar transmembrane transporter activity","MF",1
"2446","GO:0005351",1,0.614088850080629,0,7,"carbohydrate:proton symporter activity","MF",1
"2449","GO:0005355",1,0.411442760936682,0,13,"glucose transmembrane transporter activity","MF",1
"2461","GO:0005388",1,0.571292730182727,0,8,"calcium transmembrane transporter activity, phosphorylative mechanism","MF",1
"2462","GO:0005391",1,0.6124300155479,0,7,"sodium:potassium-exchanging ATPase activity","MF",1
"2463","GO:0005402",1,0.463639230569049,0,11,"carbohydrate:cation symporter activity","MF",1
"2466","GO:0005416",1,0.571057645239306,0,8,"amino acid:cation symporter activity","MF",1
"2470","GO:0005451",1,0.495514778151091,0,10,"monovalent cation:proton antiporter activity","MF",1
"2471","GO:0005452",1,0.607450371166862,0,7,"inorganic anion exchanger activity","MF",1
"2506","GO:0005536",1,0.538898006064733,0,9,"glucose binding","MF",1
"2509","GO:0005540",1,0.424267491332367,0,13,"hyaluronic acid binding","MF",1
"2510","GO:0005542",1,0.551228304177885,0,10,"folic acid binding","MF",1
"2512","GO:0005544",1,0.106898692266246,0,33,"calcium-dependent phospholipid binding","MF",1
"2523","GO:0005581",1,0.00928897487902234,0,69,"collagen trimer","CC",1
"2524","GO:0005583",1,0.458930964266706,0,11,"fibrillar collagen trimer","CC",1
"2528","GO:0005587",1,0.651896429747009,0,6,"collagen type IV trimer","CC",1
"2541","GO:0005614",1,0.381347265379509,0,14,"interstitial matrix","CC",1
"2554","GO:0005652",1,0.436339880592546,0,13,"nuclear lamina","CC",1
"2560","GO:0005662",1,0.39199905776759,0,15,"DNA replication factor A complex","CC",1
"2562","GO:0005664",1,0.580579008946484,0,8,"nuclear origin of replication recognition complex","CC",1
"2563","GO:0005665",1,0.551668208194025,0,13,"RNA polymerase II, core complex","CC",1
"2564","GO:0005666",1,0.363751089378028,0,18,"RNA polymerase III complex","CC",1
"2568","GO:0005671",1,0.399728400480264,0,14,"Ada2/Gcn5/Ada3 transcription activator complex","CC",1
"2572","GO:0005675",1,0.475271382367011,0,12,"transcription factor TFIIH holo complex","CC",1
"2573","GO:0005677",1,0.659265060919963,0,6,"chromatin silencing complex","CC",1
"2574","GO:0005680",1,0.335160822183075,0,19,"anaphase-promoting complex","CC",1
"2576","GO:0005682",1,0.408945507913659,0,16,"U5 snRNP","CC",1
"2581","GO:0005687",1,0.611275263505451,0,10,"U4 snRNP","CC",1
"2582","GO:0005688",1,0.687051577562584,0,8,"U6 snRNP","CC",1
"2587","GO:0005697",1,0.349925981268162,0,17,"telomerase holoenzyme complex","CC",1
"2594","GO:0005726",1,0.656031621884863,0,6,"perichromatin fibrils","CC",1
"2597","GO:0005732",1,0.367272428357101,0,19,"small nucleolar ribonucleoprotein complex","CC",1
"2598","GO:0005736",1,0.533135303067427,0,13,"RNA polymerase I complex","CC",1
"2603","GO:0005742",1,0.666821937721589,0,8,"mitochondrial outer membrane translocase complex","CC",1
"2605","GO:0005744",1,0.633886758114624,0,11,"TIM23 mitochondrial import inner membrane translocase complex","CC",1
"2607","GO:0005746",1,0.0573979554397338,0,72,"mitochondrial respirasome","CC",1
"2608","GO:0005747",1,0.166832804006329,0,46,"mitochondrial respiratory chain complex I","CC",1
"2610","GO:0005750",1,0.614754761522979,0,11,"mitochondrial respiratory chain complex III","CC",1
"2611","GO:0005751",1,0.661829711905506,0,10,"mitochondrial respiratory chain complex IV","CC",1
"2612","GO:0005753",1,0.489720701924735,0,19,"mitochondrial proton-transporting ATP synthase complex","CC",1
"2630","GO:0005775",1,0.649685129677014,0,7,"vacuolar lumen","CC",1
"2634","GO:0005779",1,0.363407610492841,0,16,"integral component of peroxisomal membrane","CC",1
"2635","GO:0005782",1,0.353463109334985,0,17,"peroxisomal matrix","CC",1
"2639","GO:0005786",1,0.705766139334716,0,7,"signal recognition particle, endoplasmic reticulum targeting","CC",1
"2640","GO:0005787",1,0.703400233425489,0,7,"signal peptidase complex","CC",1
"2649","GO:0005797",1,0.226743758948163,0,23,"Golgi medial cisterna","CC",1
"2657","GO:0005818",1,0.502605262748084,0,10,"aster","CC",1
"2659","GO:0005826",1,0.61783608764335,0,7,"actomyosin contractile ring","CC",1
"2664","GO:0005832",1,0.551748807038018,0,9,"chaperonin-containing T-complex","CC",1
"2667","GO:0005838",1,0.265733308350689,0,22,"proteasome regulatory particle","CC",1
"2668","GO:0005839",1,0.439508023742032,0,18,"proteasome core complex","CC",1
"2673","GO:0005847",1,0.319466470284764,0,17,"mRNA cleavage and polyadenylation specificity factor complex","CC",1
"2675","GO:0005849",1,0.278772034158416,0,19,"mRNA cleavage factor complex","CC",1
"2676","GO:0005850",1,0.681972982789371,0,6,"eukaryotic translation initiation factor 2 complex","CC",1
"2677","GO:0005851",1,0.685647990914473,0,6,"eukaryotic translation initiation factor 2B complex","CC",1
"2678","GO:0005852",1,0.416074992348606,0,15,"eukaryotic translation initiation factor 3 complex","CC",1
"2682","GO:0005858",1,0.548797176701634,0,9,"axonemal dynein complex","CC",1
"2683","GO:0005859",1,0.652138018017019,0,6,"muscle myosin complex","CC",1
"2684","GO:0005861",1,0.71337363332772,0,7,"troponin complex","CC",1
"2688","GO:0005868",1,0.23646742599202,0,23,"cytoplasmic dynein complex","CC",1
"2689","GO:0005869",1,0.57603828432661,0,9,"dynactin complex","CC",1
"2695","GO:0005879",1,0.654295040664634,0,6,"axonemal microtubule","CC",1
"2701","GO:0005885",1,0.548712768696485,0,10,"Arp2/3 protein complex","CC",1
"2706","GO:0005892",1,0.499435193931242,0,10,"acetylcholine-gated channel complex","CC",1
"2718","GO:0005915",1,0.654459748365314,0,6,"zonula adherens","CC",1
"2721","GO:0005921",1,0.318764785715577,0,17,"gap junction","CC",1
"2722","GO:0005922",1,0.585594826706761,0,8,"connexin complex","CC",1
"2753","GO:0005980",1,0.387017728109564,0,14,"glycogen catabolic process","BP",1
"2754","GO:0005981",1,0.677692550748558,0,6,"regulation of glycogen catabolic process","BP",1
"2767","GO:0006004",1,0.68762192396653,0,6,"fucose metabolic process","BP",1
"2769","GO:0006007",1,0.390618915337841,0,14,"glucose catabolic process","BP",1
"2772","GO:0006013",1,0.542923823702791,0,9,"mannose metabolic process","BP",1
"2796","GO:0006054",1,0.564240944308266,0,9,"N-acetylneuraminate metabolic process","BP",1
"2812","GO:0006072",1,0.617819814801489,0,7,"glycerol-3-phosphate metabolic process","BP",1
"2817","GO:0006084",1,0.144541184146052,0,30,"acetyl-CoA metabolic process","BP",1
"2818","GO:0006085",1,0.331713602868566,0,17,"acetyl-CoA biosynthetic process","BP",1
"2819","GO:0006086",1,0.496352958346919,0,11,"acetyl-CoA biosynthetic process from pyruvate","BP",1
"2827","GO:0006099",1,0.168302105452423,0,28,"tricarboxylic acid cycle","BP",1
"2829","GO:0006102",1,0.681189076054461,0,6,"isocitrate metabolic process","BP",1
"2830","GO:0006103",1,0.382203579585793,0,15,"2-oxoglutarate metabolic process","BP",1
"2832","GO:0006105",1,0.645044384365547,0,7,"succinate metabolic process","BP",1
"2834","GO:0006107",1,0.519961852139773,0,10,"oxaloacetate metabolic process","BP",1
"2835","GO:0006108",1,0.684555399033228,0,6,"malate metabolic process","BP",1
"2845","GO:0006120",1,0.369410123556069,0,21,"mitochondrial electron transport, NADH to ubiquinone","BP",1
"2847","GO:0006122",1,0.629529100816241,0,11,"mitochondrial electron transport, ubiquinol to cytochrome c","BP",1
"2848","GO:0006123",1,0.661641014512664,0,11,"mitochondrial electron transport, cytochrome c to oxygen","BP",1
"2863","GO:0006167",1,0.678985525027358,0,6,"AMP biosynthetic process","BP",1
"2865","GO:0006171",1,0.565331818383232,0,8,"cAMP biosynthetic process","BP",1
"2872","GO:0006183",1,0.707232488302338,0,7,"GTP biosynthetic process","BP",1
"2882","GO:0006206",1,0.435629830343798,0,12,"pyrimidine nucleobase metabolic process","BP",1
"2883","GO:0006207",1,0.664114911196249,0,6,"'de novo' pyrimidine nucleobase biosynthetic process","BP",1
"2888","GO:0006213",1,0.607419331734432,0,8,"pyrimidine nucleoside metabolic process","BP",1
"2891","GO:0006220",1,0.199712326315877,0,28,"pyrimidine nucleotide metabolic process","BP",1
"2892","GO:0006221",1,0.300131523707461,0,21,"pyrimidine nucleotide biosynthetic process","BP",1
"2897","GO:0006228",1,0.752576065883421,0,6,"UTP biosynthetic process","BP",1
"2903","GO:0006241",1,0.70205196918447,0,7,"CTP biosynthetic process","BP",1
"2910","GO:0006264",1,0.395552623741552,0,14,"mitochondrial DNA replication","BP",1
"2911","GO:0006265",1,0.611586539441868,0,7,"DNA topological change","BP",1
"2912","GO:0006266",1,0.478551506466178,0,11,"DNA ligation","BP",1
"2913","GO:0006267",1,0.612117655611511,0,7,"pre-replicative complex assembly involved in nuclear cell cycle DNA replication","BP",1
"2914","GO:0006268",1,0.433339730957671,0,12,"DNA unwinding involved in DNA replication","BP",1
"2917","GO:0006271",1,0.45015580437945,0,12,"DNA strand elongation involved in DNA replication","BP",1
"2925","GO:0006283",1,0.533239018690936,0,10,"transcription-coupled nucleotide-excision repair","BP",1
"2931","GO:0006290",1,0.561333054554405,0,9,"pyrimidine dimer repair","BP",1
"2936","GO:0006298",1,0.223068304834502,0,23,"mismatch repair","BP",1
"2937","GO:0006301",1,0.251221212737054,0,22,"postreplication repair","BP",1
"2944","GO:0006308",1,0.19655544477871,0,26,"DNA catabolic process","BP",1
"2945","GO:0006309",1,0.398885226693814,0,15,"apoptotic DNA fragmentation","BP",1
"2952","GO:0006334",1,0.0124509725442364,0,81,"nucleosome assembly","BP",1
"2953","GO:0006335",1,0.278425418581487,0,28,"DNA replication-dependent nucleosome assembly","BP",1
"2954","GO:0006336",1,0.275569631255946,0,27,"DNA replication-independent nucleosome assembly","BP",1
"2955","GO:0006337",1,0.387999605366308,0,15,"nucleosome disassembly","BP",1
"2970","GO:0006361",1,0.662283574498596,0,6,"transcription initiation from RNA polymerase I promoter","BP",1
"2971","GO:0006362",1,0.68647896142563,0,6,"transcription elongation from RNA polymerase I promoter","BP",1
"2978","GO:0006370",1,0.618791690738442,0,7,"7-methylguanosine mRNA capping","BP",1
"2984","GO:0006384",1,0.539047019074835,0,10,"transcription initiation from RNA polymerase III promoter","BP",1
"2986","GO:0006388",1,0.564124841432304,0,10,"tRNA splicing, via endonucleolytic cleavage and ligation","BP",1
"3008","GO:0006415",1,0.400412616947511,0,14,"translational termination","BP",1
"3010","GO:0006418",1,0.0629666247974049,0,41,"tRNA aminoacylation for protein translation","BP",1
"3034","GO:0006449",1,0.662239208940574,0,6,"regulation of translational termination","BP",1
"3035","GO:0006450",1,0.498270236484042,0,12,"regulation of translational fidelity","BP",1
"3036","GO:0006451",1,0.646719753751749,0,7,"translational readthrough","BP",1
"3042","GO:0006465",1,0.484105144984856,0,13,"signal peptide processing","BP",1
"3059","GO:0006488",1,0.534901198841312,0,10,"dolichol-linked oligosaccharide biosynthetic process","BP",1
"3061","GO:0006490",1,0.470509502458441,0,12,"oligosaccharide-lipid intermediate biosynthetic process","BP",1
"3062","GO:0006491",1,0.427446813705463,0,12,"N-glycan processing","BP",1
"3065","GO:0006498",1,0.674703184991177,0,6,"N-terminal protein lipidation","BP",1
"3068","GO:0006501",1,0.687491018051095,0,6,"C-terminal protein lipidation","BP",1
"3069","GO:0006505",1,0.156494381087402,0,31,"GPI anchor metabolic process","BP",1
"3070","GO:0006506",1,0.168005596316273,0,30,"GPI anchor biosynthetic process","BP",1
"3076","GO:0006515",1,0.173640279129469,0,27,"protein quality control for misfolded or incompletely synthesized proteins","BP",1
"3077","GO:0006516",1,0.346445013276845,0,16,"glycoprotein catabolic process","BP",1
"3078","GO:0006517",1,0.434817445546163,0,12,"protein deglycosylation","BP",1
"3090","GO:0006531",1,0.672539097037393,0,6,"aspartate metabolic process","BP",1
"3103","GO:0006544",1,0.554721049244899,0,9,"glycine metabolic process","BP",1
"3110","GO:0006551",1,0.675540894537359,0,6,"leucine metabolic process","BP",1
"3114","GO:0006555",1,0.413772452132892,0,14,"methionine metabolic process","BP",1
"3118","GO:0006560",1,0.52613763847357,0,10,"proline metabolic process","BP",1
"3121","GO:0006563",1,0.630768047172265,0,7,"L-serine metabolic process","BP",1
"3126","GO:0006568",1,0.593826660058249,0,8,"tryptophan metabolic process","BP",1
"3134","GO:0006576",1,0.107381412857892,0,35,"cellular biogenic amine metabolic process","BP",1
"3135","GO:0006577",1,0.442418476438004,0,12,"amino-acid betaine metabolic process","BP",1
"3142","GO:0006586",1,0.593826660058249,0,8,"indolalkylamine metabolic process","BP",1
"3146","GO:0006591",1,0.583486754497738,0,8,"ornithine metabolic process","BP",1
"3149","GO:0006595",1,0.3844501521391,0,16,"polyamine metabolic process","BP",1
"3150","GO:0006596",1,0.510966755555664,0,11,"polyamine biosynthetic process","BP",1
"3159","GO:0006607",1,0.620405320915159,0,7,"NLS-bearing protein import into nucleus","BP",1
"3163","GO:0006613",1,0.404682196305747,0,16,"cotranslational protein targeting to membrane","BP",1
"3164","GO:0006614",1,0.433121060088123,0,15,"SRP-dependent cotranslational protein targeting to membrane","BP",1
"3165","GO:0006616",1,0.687290441871895,0,7,"SRP-dependent cotranslational protein targeting to membrane, translocation","BP",1
"3167","GO:0006620",1,0.478196807109335,0,12,"posttranslational protein targeting to endoplasmic reticulum membrane","BP",1
"3168","GO:0006621",1,0.636148668033452,0,7,"protein retention in ER lumen","BP",1
"3172","GO:0006625",1,0.323203922715819,0,17,"protein targeting to peroxisome","BP",1
"3174","GO:0006627",1,0.673291388410215,0,7,"protein processing involved in protein targeting to mitochondrion","BP",1
"3187","GO:0006646",1,0.587495800863746,0,8,"phosphatidylethanolamine biosynthetic process","BP",1
"3191","GO:0006654",1,0.485938975330083,0,11,"phosphatidic acid biosynthetic process","BP",1
"3192","GO:0006655",1,0.641723945133159,0,7,"phosphatidylglycerol biosynthetic process","BP",1
"3195","GO:0006658",1,0.514284476981846,0,10,"phosphatidylserine metabolic process","BP",1
"3199","GO:0006662",1,0.468583147340852,0,12,"glycerol ether metabolic process","BP",1
"3211","GO:0006678",1,0.622739145220869,0,7,"glucosylceramide metabolic process","BP",1
"3217","GO:0006684",1,0.4117624793499,0,13,"sphingomyelin metabolic process","BP",1
"3218","GO:0006685",1,0.62085849204434,0,7,"sphingomyelin catabolic process","BP",1
"3235","GO:0006704",1,0.469987942815045,0,11,"glucocorticoid biosynthetic process","BP",1
"3236","GO:0006705",1,0.498484241855209,0,10,"mineralocorticoid biosynthetic process","BP",1
"3237","GO:0006706",1,0.549669128871437,0,10,"steroid catabolic process","BP",1
"3238","GO:0006707",1,0.704234754845665,0,6,"cholesterol catabolic process","BP",1
"3245","GO:0006729",1,0.73868800805124,0,6,"tetrahydrobiopterin biosynthetic process","BP",1
"3250","GO:0006735",1,0.611351219665027,0,7,"NADH regeneration","BP",1
"3265","GO:0006760",1,0.253378161444756,0,21,"folic acid-containing compound metabolic process","BP",1
"3302","GO:0006825",1,0.429819223507978,0,13,"copper ion transport","BP",1
"3304","GO:0006828",1,0.43609399234868,0,12,"manganese ion transport","BP",1
"3316","GO:0006851",1,0.319671267732888,0,18,"mitochondrial calcium ion transmembrane transport","BP",1
"3331","GO:0006878",1,0.52174952668854,0,11,"cellular copper ion homeostasis","BP",1
"3342","GO:0006891",1,0.197608229146329,0,25,"intra-Golgi vesicle-mediated transport","BP",1
"3345","GO:0006895",1,0.413310619901483,0,13,"Golgi to endosome transport","BP",1
"3350","GO:0006901",1,0.438780037911669,0,13,"vesicle coating","BP",1
"3351","GO:0006903",1,0.1049317281496,0,34,"vesicle targeting","BP",1
"3367","GO:0006930",1,0.571458374204865,0,8,"substrate-dependent cell migration, cell extension","BP",1
"3392","GO:0006971",1,0.571102009687451,0,8,"hypotonic response","BP",1
"3393","GO:0006972",1,0.305035895158875,0,18,"hyperosmotic response","BP",1
"3400","GO:0006983",1,0.470243870705812,0,12,"ER overload response","BP",1
"3410","GO:0007000",1,0.6056992336357,0,8,"nucleolus organization","BP",1
"3415","GO:0007008",1,0.671532320756074,0,7,"outer mitochondrial membrane organization","BP",1
"3424","GO:0007021",1,0.710163897181403,0,7,"tubulin complex assembly","BP",1
"3430","GO:0007031",1,0.121063980479295,0,32,"peroxisome organization","BP",1
"3434","GO:0007035",1,0.294715074254689,0,19,"vacuolar acidification","BP",1
"3435","GO:0007039",1,0.483048973771692,0,11,"protein catabolic process in the vacuole","BP",1
"3438","GO:0007042",1,0.56889713185983,0,9,"lysosomal lumen acidification","BP",1
"3450","GO:0007063",1,0.298154921025316,0,18,"regulation of sister chromatid cohesion","BP",1
"3451","GO:0007064",1,0.256514220063191,0,21,"mitotic sister chromatid cohesion","BP",1
"3473","GO:0007129",1,0.2200779616518,0,22,"synapsis","BP",1
"3474","GO:0007130",1,0.568108811991061,0,8,"synaptonemal complex assembly","BP",1
"3475","GO:0007131",1,0.131403863580404,0,31,"reciprocal meiotic recombination","BP",1
"3476","GO:0007135",1,0.654330359918089,0,6,"meiosis II","BP",1
"3477","GO:0007140",1,0.215829397426373,0,22,"male meiotic nuclear division","BP",1
"3478","GO:0007141",1,0.506053261313966,0,10,"male meiosis I","BP",1
"3515","GO:0007190",1,0.439808045669989,0,12,"activation of adenylate cyclase activity","BP",1
"3526","GO:0007202",1,0.439748787515462,0,12,"activation of phospholipase C activity","BP",1
"3531","GO:0007212",1,0.175763294130576,0,26,"dopamine receptor signaling pathway","BP",1
"3533","GO:0007214",1,0.381771597523535,0,14,"gamma-aminobutyric acid signaling pathway","BP",1
"3539","GO:0007220",1,0.564294401876154,0,9,"Notch receptor processing","BP",1
"3580","GO:0007320",1,0.551921783728843,0,9,"insemination","BP",1
"3604","GO:0007406",1,0.579185713624522,0,8,"negative regulation of neuroblast proliferation","BP",1
"3657","GO:0007585",1,0.0546376710488811,0,43,"respiratory gaseous exchange by respiratory system","BP",1
"3667","GO:0007602",1,0.493981407796463,0,11,"phototransduction","BP",1
"3676","GO:0007614",1,0.647233793131533,0,7,"short-term memory","BP",1
"3681","GO:0007620",1,0.296099179435096,0,18,"copulation","BP",1
"3686","GO:0007625",1,0.483710333794743,0,11,"grooming behavior","BP",1
"3692","GO:0007635",1,0.478075968023281,0,11,"chemosensory behavior","BP",1
"3693","GO:0007638",1,0.426042417655976,0,12,"mechanosensory behavior","BP",1
"3703","GO:0008024",1,0.534698364528507,0,9,"cyclin/CDK positive transcription elongation factor complex","CC",1
"3712","GO:0008045",1,0.173463617556516,0,26,"motor neuron axon guidance","BP",1
"3713","GO:0008046",1,0.526590900457823,0,9,"axon guidance receptor activity","MF",1
"3729","GO:0008079",1,0.649352044564916,0,7,"translation termination factor activity","MF",1
"3739","GO:0008094",1,0.00208771995403691,0,90,"DNA-dependent ATPase activity","MF",1
"3755","GO:0008121",1,0.79419485844913,0,7,"ubiquinol-cytochrome-c reductase activity","MF",1
"3763","GO:0008137",1,0.376879563049503,0,24,"NADH dehydrogenase (ubiquinone) activity","MF",1
"3768","GO:0008143",1,0.261292901254027,0,20,"poly(A) binding","MF",1
"3782","GO:0008171",1,0.27827971118025,0,20,"O-methyltransferase activity","MF",1
"3783","GO:0008172",1,0.720638769880631,0,6,"S-methyltransferase activity","MF",1
"3785","GO:0008174",1,0.475186423703585,0,11,"mRNA methyltransferase activity","MF",1
"3794","GO:0008188",1,0.668855954409743,0,6,"neuropeptide receptor activity","MF",1
"3813","GO:0008212",1,0.464149286780165,0,11,"mineralocorticoid metabolic process","BP",1
"3816","GO:0008215",1,0.664348945710393,0,7,"spermine metabolic process","BP",1
"3817","GO:0008216",1,0.637357774637771,0,8,"spermidine metabolic process","BP",1
"3828","GO:0008239",1,0.580357025806518,0,8,"dipeptidyl-peptidase activity","MF",1
"3831","GO:0008242",1,0.641756630348577,0,7,"omega peptidase activity","MF",1
"3832","GO:0008250",1,0.629629370977838,0,9,"oligosaccharyltransferase complex","CC",1
"3834","GO:0008252",1,0.475090860156843,0,12,"nucleotidase activity","MF",1
"3835","GO:0008253",1,0.53706691316551,0,10,"5'-nucleotidase activity","MF",1
"3840","GO:0008266",1,0.249941769658518,0,21,"poly(U) RNA binding","MF",1
"3843","GO:0008271",1,0.573257202606554,0,8,"secondary active sulfate transmembrane transporter activity","MF",1
"3844","GO:0008272",1,0.443390255605447,0,12,"sulfate transport","BP",1
"3846","GO:0008274",1,0.68026818638499,0,6,"gamma-tubulin ring complex","CC",1
"3850","GO:0008278",1,0.565371962909978,0,8,"cohesin complex","CC",1
"3859","GO:0008290",1,0.679808753188932,0,6,"F-actin capping protein complex","CC",1
"3865","GO:0008297",1,0.64674286709967,0,7,"single-stranded DNA exodeoxyribonuclease activity","MF",1
"3867","GO:0008299",1,0.221472788527177,0,24,"isoprenoid biosynthetic process","BP",1
"3877","GO:0008312",1,0.755621303414742,0,6,"7S RNA binding","MF",1
"3886","GO:0008331",1,0.571228982796509,0,8,"high voltage-gated calcium channel activity","MF",1
"3889","GO:0008334",1,0.326175754251231,0,17,"histone mRNA metabolic process","BP",1
"3897","GO:0008353",1,0.320808424209302,0,17,"RNA polymerase II CTD heptapeptide repeat kinase activity","MF",1
"3898","GO:0008354",1,0.573763304539858,0,8,"germ cell migration","BP",1
"3900","GO:0008356",1,0.286287536555386,0,18,"asymmetric cell division","BP",1
"3909","GO:0008379",1,0.73527866865092,0,6,"thioredoxin peroxidase activity","MF",1
"3942","GO:0008430",1,0.607825140863802,0,8,"selenium binding","MF",1
"3965","GO:0008469",1,0.586708428384847,0,8,"histone-arginine N-methyltransferase activity","MF",1
"3967","GO:0008474",1,0.533746234395663,0,10,"palmitoyl-(protein) hydrolase activity","MF",1
"4007","GO:0008535",1,0.360394296650527,0,19,"respiratory chain complex IV assembly","BP",1
"4008","GO:0008536",1,0.113621746185745,0,33,"Ran GTPase binding","MF",1
"4010","GO:0008540",1,0.472157951476093,0,12,"proteasome regulatory particle, base subcomplex","CC",1
"4011","GO:0008541",1,0.635794861456788,0,8,"proteasome regulatory particle, lid subcomplex","CC",1
"4016","GO:0008553",1,0.458139414214187,0,14,"proton-exporting ATPase activity, phosphorylative mechanism","MF",1
"4017","GO:0008554",1,0.6124300155479,0,7,"sodium transmembrane transporter activity, phosphorylative mechanism","MF",1
"4019","GO:0008556",1,0.6124300155479,0,7,"potassium transmembrane transporter activity, phosphorylative mechanism","MF",1
"4022","GO:0008569",1,0.505316560134231,0,10,"ATP-dependent microtubule motor activity, minus-end-directed","MF",1
"4051","GO:0008635",1,0.737369419507791,0,6,"activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c","BP",1
"4053","GO:0008641",1,0.472847255811461,0,11,"ubiquitin-like modifier activating enzyme activity","MF",1
"4056","GO:0008649",1,0.334071650673352,0,18,"rRNA methyltransferase activity","MF",1
"4089","GO:0008821",1,0.619515249127663,0,7,"crossover junction endodeoxyribonuclease activity","MF",1
"4139","GO:0009066",1,0.128608727206265,0,32,"aspartate family amino acid metabolic process","BP",1
"4140","GO:0009067",1,0.257266341012734,0,21,"aspartate family amino acid biosynthetic process","BP",1
"4141","GO:0009068",1,0.585541753952948,0,8,"aspartate family amino acid catabolic process","BP",1
"4144","GO:0009071",1,0.561615397689652,0,9,"serine family amino acid catabolic process","BP",1
"4150","GO:0009081",1,0.375915262196675,0,15,"branched-chain amino acid metabolic process","BP",1
"4152","GO:0009083",1,0.400816613187201,0,14,"branched-chain amino acid catabolic process","BP",1
"4153","GO:0009084",1,0.397981248989199,0,14,"glutamine family amino acid biosynthetic process","BP",1
"4155","GO:0009086",1,0.466702663012196,0,12,"methionine biosynthetic process","BP",1
"4169","GO:0009109",1,0.409065461296436,0,14,"coenzyme catabolic process","BP",1
"4173","GO:0009113",1,0.600294824957019,0,8,"purine nucleobase biosynthetic process","BP",1
"4179","GO:0009120",1,0.653746046238105,0,7,"deoxyribonucleoside metabolic process","BP",1
"4182","GO:0009125",1,0.70386308257149,0,6,"nucleoside monophosphate catabolic process","BP",1
"4186","GO:0009129",1,0.620752633772168,0,8,"pyrimidine nucleoside monophosphate metabolic process","BP",1
"4187","GO:0009130",1,0.656501933397667,0,7,"pyrimidine nucleoside monophosphate biosynthetic process","BP",1
"4190","GO:0009133",1,0.670690570748347,0,7,"nucleoside diphosphate biosynthetic process","BP",1
"4199","GO:0009143",1,0.489217859887572,0,12,"nucleoside triphosphate catabolic process","BP",1
"4202","GO:0009146",1,0.697483280110919,0,6,"purine nucleoside triphosphate catabolic process","BP",1
"4203","GO:0009147",1,0.484021710403927,0,14,"pyrimidine nucleoside triphosphate metabolic process","BP",1
"4204","GO:0009148",1,0.560233897287978,0,11,"pyrimidine nucleoside triphosphate biosynthetic process","BP",1
"4217","GO:0009162",1,0.66817875966333,0,7,"deoxyribonucleoside monophosphate metabolic process","BP",1
"4218","GO:0009163",1,0.383007571076512,0,17,"nucleoside biosynthetic process","BP",1
"4239","GO:0009187",1,0.213864435896737,0,22,"cyclic nucleotide metabolic process","BP",1
"4242","GO:0009190",1,0.396008710556181,0,13,"cyclic nucleotide biosynthetic process","BP",1
"4250","GO:0009200",1,0.363200974290243,0,18,"deoxyribonucleoside triphosphate metabolic process","BP",1
"4254","GO:0009204",1,0.682359470829445,0,7,"deoxyribonucleoside triphosphate catabolic process","BP",1
"4258","GO:0009208",1,0.609320812035345,0,9,"pyrimidine ribonucleoside triphosphate metabolic process","BP",1
"4259","GO:0009209",1,0.653711928612091,0,8,"pyrimidine ribonucleoside triphosphate biosynthetic process","BP",1
"4263","GO:0009214",1,0.664356352013041,0,6,"cyclic nucleotide catabolic process","BP",1
"4264","GO:0009215",1,0.491083002773717,0,12,"purine deoxyribonucleoside triphosphate metabolic process","BP",1
