"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"2863","GO:0006183",0.680713972697585,0.715306300813993,1,7,"GTP biosynthetic process","BP",1
"16709","GO:0097091",0.680830620461771,0.611275629532512,2,12,"synaptic vesicle clustering","BP",1
"12844","GO:0050832",0.680835156676015,0.554765399153087,3,21,"defense response to fungus","BP",1
"16563","GO:0090407",0.680876922733269,0.371945217397484,59,355,"organophosphate biosynthetic process","BP",1
"2968","GO:0006368",0.681156209246018,0.473849606600965,7,44,"transcription elongation from RNA polymerase II promoter","BP",1
"2758","GO:0006004",0.681265943414396,0.720303538694683,1,6,"fucose metabolic process","BP",1
"2503","GO:0005542",0.681273965878033,0.608337370293263,2,13,"folic acid binding","MF",1
"2827","GO:0006109",0.681446806153356,0.396849738617697,27,160,"regulation of carbohydrate metabolic process","BP",1
"7837","GO:0032096",0.681496450526045,0.72006154632743,1,6,"negative regulation of response to food","BP",1
"7839","GO:0032099",0.681496450526045,0.72006154632743,1,6,"negative regulation of appetite","BP",1
"13435","GO:0051926",0.681705991388511,0.502503195729726,5,31,"negative regulation of calcium ion transport","BP",1
"9600","GO:0035886",0.681813926042412,0.524271125089436,4,25,"vascular associated smooth muscle cell differentiation","BP",1
"5870","GO:0016896",0.681842802301684,0.502346439849653,5,31,"exoribonuclease activity, producing 5'-phosphomonoesters","MF",1
"9336","GO:0035425",0.682067716793828,0.713864808971582,1,7,"autocrine signaling","BP",1
"10636","GO:0043252",0.682313003908026,0.609588529719862,2,12,"sodium-independent organic anion transport","BP",1
"12598","GO:0048840",0.682431541696792,0.719078136271801,1,6,"otolith development","BP",1
"4578","GO:0010519",0.682511258260398,0.718994172145446,1,6,"negative regulation of phospholipase activity","BP",1
"12427","GO:0048489",0.682602218350918,0.484760577145014,6,38,"synaptic vesicle transport","BP",1
"11349","GO:0045321",0.682754098102061,0.356049819905472,111,644,"leukocyte activation","BP",1
"9268","GO:0035282",0.682876276076679,0.446714663242936,10,60,"segmentation","BP",1
"15986","GO:0072201",0.682984724949444,0.718495061191875,1,6,"negative regulation of mesenchymal cell proliferation","BP",1
"6057","GO:0018209",0.683029443251489,0.378929437501406,43,249,"peptidyl-serine modification","BP",1
"10667","GO:0043302",0.683206808234645,0.554378964634082,3,19,"positive regulation of leukocyte degranulation","BP",1
"4544","GO:0010452",0.683213751489138,0.608560814875219,2,12,"histone H3-K36 methylation","BP",1
"6710","GO:0021987",0.683218049692164,0.42597684813172,14,83,"cerebral cortex development","BP",1
"2014","GO:0004602",0.683218442148371,0.600773204385045,2,16,"glutathione peroxidase activity","MF",1
"2895","GO:0006241",0.683234806348835,0.712617399855908,1,7,"CTP biosynthetic process","BP",1
"11667","GO:0046036",0.683234806348835,0.712617399855908,1,7,"CTP metabolic process","BP",1
"4805","GO:0010875",0.683313094497411,0.554256194094392,3,19,"positive regulation of cholesterol efflux","BP",1
"8163","GO:0032610",0.683623683698467,0.717820362997243,1,6,"interleukin-1 alpha production","BP",1
"10395","GO:0042754",0.683807317148609,0.607882514664142,2,12,"negative regulation of circadian rhythm","BP",1
"1720","GO:0004064",0.683932017683052,0.717494316852507,1,6,"arylesterase activity","MF",1
"18029","GO:1900543",0.683955304716704,0.553513906545948,3,19,"negative regulation of purine nucleotide metabolic process","BP",1
"7629","GO:0031629",0.684021039256926,0.553437882409448,3,19,"synaptic vesicle fusion to presynaptic active zone membrane","BP",1
"2612","GO:0005767",0.684070397567522,0.605137301698553,2,13,"secondary lysosome","CC",1
"18539","GO:1902339",0.684080647573866,0.717337040487751,1,6,"positive regulation of apoptotic process involved in morphogenesis","BP",1
"19656","GO:1904747",0.684080647573866,0.717337040487751,1,6,"positive regulation of apoptotic process involved in development","BP",1
"18299","GO:1901668",0.684179644885377,0.717232244876654,1,6,"regulation of superoxide dismutase activity","BP",1
"12756","GO:0050680",0.684210442529908,0.408909353319427,19,115,"negative regulation of epithelial cell proliferation","BP",1
"9159","GO:0035004",0.684217881791676,0.607412842959996,2,12,"phosphatidylinositol 3-kinase activity","MF",1
"3508","GO:0007193",0.684294232732776,0.499532790074825,5,31,"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","BP",1
"13006","GO:0051096",0.684434328230829,0.716962500614343,1,6,"positive regulation of helicase activity","BP",1
"14937","GO:0070266",0.68444676306369,0.499357418614419,5,31,"necroptotic process","BP",1
"15157","GO:0070661",0.684548936267055,0.380224057801983,39,232,"leukocyte proliferation","BP",1
"2549","GO:0005662",0.684606881412838,0.604521240252969,2,13,"DNA replication factor A complex","CC",1
"19730","GO:1904888",0.684611410040621,0.460437107252613,8,48,"cranial skeletal system development","BP",1
"5741","GO:0016675",0.684638591611235,0.596628448008241,2,18,"oxidoreductase activity, acting on a heme group of donors","MF",1
"14220","GO:0060788",0.684657454487093,0.606909536030824,2,12,"ectodermal placode formation","BP",1
"15713","GO:0071697",0.684657454487093,0.606909536030824,2,12,"ectodermal placode morphogenesis","BP",1
"7899","GO:0032231",0.68474224319256,0.416953069507001,16,96,"regulation of actin filament bundle assembly","BP",1
"20571","GO:2000095",0.684871595545148,0.60666417724182,2,12,"regulation of Wnt signaling pathway, planar cell polarity pathway","BP",1
"17215","GO:0098903",0.684905189938431,0.716463247226029,1,6,"regulation of membrane repolarization during action potential","BP",1
"18223","GO:1901523",0.685059590703049,0.716299381807753,1,6,"icosanoid catabolic process","BP",1
"11019","GO:0044294",0.685144994024693,0.606350761222871,2,12,"dendritic growth cone","CC",1
"10470","GO:0042975",0.685469476635197,0.551760544947807,3,19,"peroxisome proliferator activated receptor binding","MF",1
"11075","GO:0044380",0.685491331494248,0.450946921493112,9,54,"protein localization to cytoskeleton","BP",1
"3803","GO:0008217",0.685513211431379,0.407476015843951,19,115,"regulation of blood pressure","BP",1
"10445","GO:0042866",0.685520643619587,0.715809611355308,1,6,"pyruvate biosynthetic process","BP",1
"277","GO:0000781",0.685523598573204,0.416087969325954,16,96,"chromosome, telomeric region","CC",1
"19043","GO:1903522",0.685689075832487,0.396994787384742,24,143,"regulation of blood circulation","BP",1
"8503","GO:0033169",0.685740491993531,0.605667473357109,2,12,"histone H3-K9 demethylation","BP",1
"9373","GO:0035511",0.68582971240212,0.715480909272075,1,6,"oxidative DNA demethylation","BP",1
"14234","GO:0060828",0.685902255432359,0.386815346252207,31,182,"regulation of canonical Wnt signaling pathway","BP",1
"391","GO:0001102",0.686058339299076,0.481282566259392,6,37,"RNA polymerase II activating transcription factor binding","MF",1
"13239","GO:0051539",0.68632382734374,0.480052071347097,6,39,"4 iron, 4 sulfur cluster binding","MF",1
"10144","GO:0042249",0.686361094454669,0.604954464975919,2,12,"establishment of planar polarity of embryonic epithelium","BP",1
"5449","GO:0016082",0.686437647710386,0.550637048699995,3,19,"synaptic vesicle priming","BP",1
"5985","GO:0017166",0.686553525586898,0.604733191441623,2,12,"vinculin binding","MF",1
"3893","GO:0008379",0.686656679559097,0.708934924733182,1,7,"thioredoxin peroxidase activity","MF",1
"66","GO:0000127",0.686770677007497,0.714478277162625,1,6,"transcription factor TFIIIC complex","CC",1
"10482","GO:0042989",0.686923452023784,0.708646252876584,1,7,"sequestering of actin monomers","BP",1
"13154","GO:0051342",0.687035290434955,0.714195807360864,1,6,"regulation of cyclic-nucleotide phosphodiesterase activity","BP",1
"4603","GO:0010569",0.687110694013995,0.480075183679244,6,37,"regulation of double-strand break repair via homologous recombination","BP",1
"18831","GO:1903071",0.687180488962379,0.714040714557868,1,6,"positive regulation of ER-associated ubiquitin-dependent protein catabolic process","BP",1
"12474","GO:0048588",0.687262047429213,0.381076020863276,35,204,"developmental cell growth","BP",1
"507","GO:0001652",0.687288323244209,0.71392548800358,1,6,"granular component","CC",1
"6278","GO:0019430",0.68738251076494,0.54829213100788,3,20,"removal of superoxide radicals","BP",1
"12019","GO:0046874",0.687496392773577,0.713703048533382,1,6,"quinolinate metabolic process","BP",1
"3343","GO:0006904",0.687514034153402,0.479612013763114,6,37,"vesicle docking involved in exocytosis","BP",1
"10333","GO:0042622",0.687595384690617,0.713597170726739,1,6,"photoreceptor outer segment membrane","CC",1
"17557","GO:0106049",0.687666547893596,0.713521037797468,1,6,"regulation of cellular response to osmotic stress","BP",1
"17646","GO:0120032",0.687868692006386,0.39132027355649,26,155,"regulation of plasma membrane bounded cell projection assembly","BP",1
"4522","GO:0010310",0.687941054274735,0.600676944576816,2,13,"regulation of hydrogen peroxide metabolic process","BP",1
"10148","GO:0042256",0.688136000904349,0.71301838896728,1,6,"mature ribosome assembly","BP",1
"8701","GO:0033762",0.688261876906841,0.712883490522008,1,6,"response to glucagon","BP",1
"2974","GO:0006382",0.688630315554307,0.712488347484649,1,6,"adenosine to inosine editing","BP",1
"10094","GO:0042110",0.688711107299912,0.36287802571187,61,359,"T cell activation","BP",1
"4117","GO:0009048",0.688798467342288,0.547889643294336,3,19,"dosage compensation by inactivation of X chromosome","BP",1
"10601","GO:0043200",0.688798811485706,0.433688544162327,11,67,"response to amino acid","BP",1
"3211","GO:0006686",0.689042869811996,0.712045367562004,1,6,"sphingomyelin biosynthetic process","BP",1
"17476","GO:0099699",0.68935156092165,0.408966828592296,17,100,"integral component of synaptic membrane","CC",1
"67","GO:0000132",0.689496739975166,0.515381742090337,4,25,"establishment of mitotic spindle orientation","BP",1
"3855","GO:0008306",0.689591453906427,0.446026951096009,9,55,"associative learning","BP",1
"2916","GO:0006282",0.689601686998162,0.405651208869829,18,108,"regulation of DNA repair","BP",1
"2963","GO:0006362",0.689687014908486,0.71135260861121,1,6,"transcription elongation from RNA polymerase I promoter","BP",1
"2490","GO:0005520",0.689719304544955,0.515122704758402,4,25,"insulin-like growth factor binding","MF",1
"3778","GO:0008187",0.689784376540321,0.515046952818265,4,25,"poly-pyrimidine tract binding","MF",1
"19660","GO:1904751",0.689844126639983,0.711183434281073,1,6,"positive regulation of protein localization to nucleolus","BP",1
"17888","GO:1900076",0.689844253643492,0.427360751025757,12,72,"regulation of cellular response to insulin stimulus","BP",1
"6705","GO:0021979",0.690288614024609,0.710704383582837,1,6,"hypothalamus cell differentiation","BP",1
"17702","GO:0120252",0.690778638760269,0.710175505466113,1,6,"hydrocarbon metabolic process","BP",1
"18792","GO:1903010",0.690825729859102,0.545521502578321,3,19,"regulation of bone development","BP",1
"11010","GO:0044273",0.691016149583098,0.545298639481663,3,19,"sulfur compound catabolic process","BP",1
"10250","GO:0042454",0.691556679822827,0.596477612048128,2,13,"ribonucleoside catabolic process","BP",1
"2245","GO:0004955",0.69156381983584,0.709326427062106,1,6,"prostaglandin receptor activity","MF",1
"10259","GO:0042473",0.692530848485338,0.708277916883383,1,6,"outer ear morphogenesis","BP",1
"12271","GO:0048039",0.692558673973453,0.708247701217391,1,6,"ubiquinone binding","MF",1
"1346","GO:0003071",0.6927312574879,0.543288014598369,3,19,"renal system process involved in regulation of systemic arterial blood pressure","BP",1
"4447","GO:0009953",0.692876209104973,0.429290999150688,11,66,"dorsal/ventral pattern formation","BP",1
"2744","GO:0005981",0.693284981343273,0.707458100409505,1,6,"regulation of glycogen catabolic process","BP",1
"20368","GO:1990542",0.693309663770529,0.427051495122652,11,76,"mitochondrial transmembrane transport","BP",1
"15500","GO:0071364",0.69337496212683,0.472855812549112,6,37,"cellular response to epidermal growth factor stimulus","BP",1
"8887","GO:0034312",0.693448723517157,0.541191734697381,3,20,"diol biosynthetic process","BP",1
"17154","GO:0098810",0.693598553642414,0.54226901407465,3,19,"neurotransmitter reuptake","BP",1
"8423","GO:0033008",0.693954510598235,0.593674994418332,2,13,"positive regulation of mast cell activation involved in immune response","BP",1
"10671","GO:0043306",0.693954510598235,0.593674994418332,2,13,"positive regulation of mast cell degranulation","BP",1
"10958","GO:0044085",0.694016357176021,0.327305779137236,405,2353,"cellular component biogenesis","BP",1
"10668","GO:0043303",0.694303391125066,0.487327876675254,5,32,"mast cell degranulation","BP",1
"7774","GO:0031983",0.694317549140964,0.706332544614741,1,6,"vesicle lumen","CC",1
"5987","GO:0017169",0.694418104073807,0.706222745177385,1,6,"CDP-alcohol phosphatidyltransferase activity","MF",1
"8807","GO:0034141",0.694569254927177,0.70605763507364,1,6,"positive regulation of toll-like receptor 3 signaling pathway","BP",1
"13229","GO:0051497",0.694587839506765,0.509434698800721,4,25,"negative regulation of stress fiber assembly","BP",1
"8104","GO:0032511",0.69472029207795,0.59068424920041,2,14,"late endosome to vacuole transport via multivesicular body sorting pathway","BP",1
"8530","GO:0033212",0.694930468896699,0.705662754108725,1,6,"iron import into cell","BP",1
"6615","GO:0021799",0.695031150168805,0.487100274294336,5,31,"cerebral cortex radially oriented cell migration","BP",1
"3611","GO:0007492",0.69504682425346,0.439816363099419,9,55,"endoderm development","BP",1
"13624","GO:0055007",0.695069866957624,0.402401915457284,17,102,"cardiac muscle cell differentiation","BP",1
"17805","GO:0150003",0.695085180720874,0.705493489501715,1,6,"regulation of spontaneous synaptic transmission","BP",1
"7254","GO:0030913",0.695180639844537,0.705389011351131,1,6,"paranodal junction assembly","BP",1
"4425","GO:0009888",0.695228418245304,0.331807830154403,233,1319,"tissue development","BP",1
"18415","GO:1902035",0.695331265713769,0.705224092502623,1,6,"positive regulation of hematopoietic stem cell proliferation","BP",1
"11731","GO:0046148",0.695464180163164,0.457118145706786,7,45,"pigment biosynthetic process","BP",1
"19345","GO:1904141",0.695541170822878,0.704994143182594,1,6,"positive regulation of microglial cell migration","BP",1
"14216","GO:0060770",0.695634790935391,0.704891535709506,1,6,"negative regulation of epithelial cell proliferation involved in prostate gland development","BP",1
"12502","GO:0048644",0.695805297353805,0.44733647364649,8,49,"muscle organ morphogenesis","BP",1
"15422","GO:0071224",0.695812588800318,0.704696589007223,1,6,"cellular response to peptidoglycan","BP",1
"12768","GO:0050693",0.695928755133128,0.704569161241599,1,6,"LBD domain binding","MF",1
"8458","GO:0033081",0.696010892675489,0.507764256513808,4,25,"regulation of T cell differentiation in thymus","BP",1
"3158","GO:0006621",0.696188593669045,0.70428397005344,1,6,"protein retention in ER lumen","BP",1
"3663","GO:0007614",0.696263956176067,0.704201212118461,1,6,"short-term memory","BP",1
"20948","GO:2000726",0.696607043636177,0.53872242444494,3,19,"negative regulation of cardiac muscle cell differentiation","BP",1
"14047","GO:0060501",0.696615306871284,0.703815131927074,1,6,"positive regulation of epithelial cell proliferation involved in lung morphogenesis","BP",1
"2206","GO:0004875",0.696705889971726,0.703715528025462,1,6,"complement receptor activity","MF",1
"624","GO:0001824",0.696733285442494,0.394992087364381,19,116,"blastocyst development","BP",1
"19493","GO:1904429",0.69675797327408,0.703658245506921,1,6,"regulation of t-circle formation","BP",1
"4844","GO:0010922",0.697041515753517,0.506552231334644,4,25,"positive regulation of phosphatase activity","BP",1
"15445","GO:0071276",0.697041780601799,0.536951120853619,3,20,"cellular response to cadmium ion","BP",1
"8115","GO:0032536",0.69705046120198,0.703336390945322,1,6,"regulation of cell projection size","BP",1
"8421","GO:0033006",0.697151786973817,0.50557169803798,4,26,"regulation of mast cell activation involved in immune response","BP",1
"10067","GO:0042048",0.697258281717655,0.703107530158022,1,6,"olfactory behavior","BP",1
"17202","GO:0098888",0.697311671763905,0.703048711348693,1,6,"extrinsic component of presynaptic membrane","CC",1
"5561","GO:0016311",0.697353028789215,0.357978939976529,52,302,"dephosphorylation","BP",1
"11937","GO:0046654",0.697752230150291,0.702562990674288,1,6,"tetrahydrofolate biosynthetic process","BP",1
"7050","GO:0030422",0.69777082283109,0.702542477670495,1,6,"production of siRNA involved in RNA interference","BP",1
"9979","GO:0038171",0.697830137730749,0.702477028726368,1,6,"cannabinoid signaling pathway","BP",1
"6306","GO:0019530",0.697925288057103,0.70237201369556,1,6,"taurine metabolic process","BP",1
"6339","GO:0019694",0.697925288057103,0.70237201369556,1,6,"alkanesulfonate metabolic process","BP",1
"8891","GO:0034329",0.697955644226693,0.357372669171855,52,300,"cell junction assembly","BP",1
"18104","GO:1901165",0.697957049455362,0.70233695264863,1,6,"positive regulation of trophoblast cell migration","BP",1
"5034","GO:0014883",0.697972600587867,0.702319784690276,1,6,"transition between fast and slow fiber","BP",1
"20708","GO:2000323",0.69797805614342,0.702313761736706,1,6,"negative regulation of glucocorticoid receptor signaling pathway","BP",1
"14770","GO:0062105",0.698053029571575,0.702230980634992,1,6,"RNA 2'-O-methyltransferase activity","MF",1
"17714","GO:0140031",0.698114088919601,0.702163548620649,1,6,"phosphorylation-dependent protein binding","MF",1
"5270","GO:0015718",0.698144153332267,0.395986389195467,18,110,"monocarboxylic acid transport","BP",1
"15644","GO:0071598",0.69815858462119,0.702114401057796,1,6,"neuronal ribonucleoprotein granule","CC",1
"18607","GO:1902531",0.698219883250056,0.329450675718644,219,1249,"regulation of intracellular signal transduction","BP",1
"14320","GO:0061002",0.698385335753734,0.701863840237201,1,6,"negative regulation of dendritic spine morphogenesis","BP",1
"9944","GO:0038093",0.698467154031583,0.588361902337417,2,13,"Fc receptor signaling pathway","BP",1
"16832","GO:0097340",0.698475269752535,0.701764414803519,1,6,"inhibition of cysteine-type endopeptidase activity","BP",1
"18413","GO:1902031",0.69849906693049,0.701738101558105,1,6,"regulation of NADP metabolic process","BP",1
"13180","GO:0051388",0.698540567941425,0.701692208082745,1,6,"positive regulation of neurotrophin TRK receptor signaling pathway","BP",1
"15196","GO:0070739",0.698562591447294,0.701667851249353,1,6,"protein-glutamic acid ligase activity","MF",1
"15197","GO:0070740",0.698562591447294,0.701667851249353,1,6,"tubulin-glutamic acid ligase activity","MF",1
"16552","GO:0090383",0.698583465722271,0.701644763892329,1,6,"phagosome acidification","BP",1
"2740","GO:0005977",0.698600431029341,0.422602827288467,11,67,"glycogen metabolic process","BP",1
"2804","GO:0006073",0.698600431029341,0.422602827288467,11,67,"cellular glucan metabolic process","BP",1
"10949","GO:0044042",0.698600431029341,0.422602827288467,11,67,"glucan metabolic process","BP",1
"1670","GO:0003985",0.698622655315569,0.70160141546116,1,6,"acetyl-CoA C-acetyltransferase activity","MF",1
"297","GO:0000803",0.698628783546451,0.482272549047051,5,32,"sex chromosome","CC",1
"16461","GO:0090240",0.698636554039007,0.701586040545868,1,6,"positive regulation of histone H4 acetylation","BP",1
"16409","GO:0090166",0.698857510555558,0.70134152844491,1,6,"Golgi disassembly","BP",1
"17912","GO:1900113",0.698986348672356,0.701198879080713,1,6,"negative regulation of histone H3-K9 trimethylation","BP",1
"8622","GO:0033561",0.699444673546163,0.535360267724577,3,19,"regulation of water loss via skin","BP",1
"16974","GO:0097680",0.699708077652448,0.700398743002134,1,6,"double-strand break repair via classical nonhomologous end joining","BP",1
"3081","GO:0006531",0.699788804996516,0.700309135853398,1,6,"aspartate metabolic process","BP",1
"10068","GO:0042053",0.700191420244802,0.586318338278806,2,13,"regulation of dopamine metabolic process","BP",1
"8270","GO:0032782",0.700208440188295,0.699842985521938,1,6,"bile acid secretion","BP",1
"6207","GO:0019227",0.700308147460422,0.699732138093176,1,6,"neuronal action potential propagation","BP",1
"17188","GO:0098870",0.700308147460422,0.699732138093176,1,6,"action potential propagation","BP",1
"13377","GO:0051788",0.700336449995226,0.501812531513719,4,26,"response to misfolded protein","BP",1
"5329","GO:0015838",0.70034522739618,0.699690906647182,1,6,"amino-acid betaine transport","BP",1
"6255","GO:0019370",0.700453723554839,0.693698613953158,1,7,"leukotriene biosynthetic process","BP",1
"13984","GO:0060419",0.700578958847767,0.402559801419889,15,91,"heart growth","BP",1
"12490","GO:0048630",0.700612430772079,0.699393648629246,1,6,"skeletal muscle tissue growth","BP",1
"7863","GO:0032153",0.700627261254677,0.441473862401273,8,50,"cell division site","CC",1
"17332","GO:0099091",0.700647285562062,0.480525347062029,5,31,"postsynaptic specialization, intracellular component","CC",1
"14339","GO:0061032",0.700656826759362,0.699344235511637,1,6,"visceral serous pericardium development","BP",1
"20928","GO:2000671",0.700707623959623,0.699287689560268,1,6,"regulation of motor neuron apoptotic process","BP",1
"1964","GO:0004528",0.700759141314454,0.699230332979215,1,6,"phosphodiesterase I activity","MF",1
"7589","GO:0031545",0.700779805490699,0.699207324087725,1,6,"peptidyl-proline 4-dioxygenase activity","MF",1
"16914","GO:0097504",0.700840723675095,0.693262068115188,1,7,"Gemini of coiled bodies","CC",1
"2915","GO:0006281",0.700844605290857,0.346253849049485,71,418,"DNA repair","BP",1
"4440","GO:0009922",0.700946555200272,0.699021600442224,1,6,"fatty acid elongase activity","MF",1
"6252","GO:0019367",0.700946555200272,0.699021600442224,1,6,"fatty acid elongation, saturated fatty acid","BP",1
"6253","GO:0019368",0.700946555200272,0.699021600442224,1,6,"fatty acid elongation, unsaturated fatty acid","BP",1
"9038","GO:0034625",0.700946555200272,0.699021600442224,1,6,"fatty acid elongation, monounsaturated fatty acid","BP",1
"9039","GO:0034626",0.700946555200272,0.699021600442224,1,6,"fatty acid elongation, polyunsaturated fatty acid","BP",1
"17508","GO:0102336",0.700946555200272,0.699021600442224,1,6,"3-oxo-arachidoyl-CoA synthase activity","MF",1
"17509","GO:0102337",0.700946555200272,0.699021600442224,1,6,"3-oxo-cerotoyl-CoA synthase activity","MF",1
"17510","GO:0102338",0.700946555200272,0.699021600442224,1,6,"3-oxo-lignoceronyl-CoA synthase activity","MF",1
"12249","GO:0048011",0.701142545273812,0.501710666625761,4,25,"neurotrophin TRK receptor signaling pathway","BP",1
"9472","GO:0035666",0.701152020639191,0.698792625405435,1,6,"TRIF-dependent toll-like receptor signaling pathway","BP",1
"12021","GO:0046877",0.701228428967245,0.698707437624738,1,6,"regulation of saliva secretion","BP",1
"3292","GO:0006824",0.701352532018652,0.698569032462253,1,6,"cobalt ion transport","BP",1
"21143","GO:2001225",0.701383045692445,0.698534994226513,1,6,"regulation of chloride transport","BP",1
"3515","GO:0007204",0.701476031159998,0.369704770798122,31,186,"positive regulation of cytosolic calcium ion concentration","BP",1
"13391","GO:0051823",0.701501186831366,0.698403176899259,1,6,"regulation of synapse structural plasticity","BP",1
"13366","GO:0051770",0.701528140208564,0.532881100902694,3,19,"positive regulation of nitric-oxide synthase biosynthetic process","BP",1
"6930","GO:0030204",0.701544051146612,0.532862133472284,3,19,"chondroitin sulfate metabolic process","BP",1
"13218","GO:0051480",0.701573483554541,0.365386508348468,35,209,"regulation of cytosolic calcium ion concentration","BP",1
"11916","GO:0046626",0.701580893119501,0.4252748154069,10,61,"regulation of insulin receptor signaling pathway","BP",1
"6324","GO:0019626",0.701621736445093,0.698268623154214,1,6,"short-chain fatty acid catabolic process","BP",1
"3548","GO:0007266",0.701675960410589,0.37630975487123,26,153,"Rho protein signal transduction","BP",1
"2027","GO:0004620",0.70177180876573,0.42483172354805,10,62,"phospholipase activity","MF",1
"10604","GO:0043203",0.701774052887759,0.698098541249013,1,6,"axon hillock","CC",1
"16723","GO:0097113",0.701774194572167,0.698098383002603,1,6,"AMPA glutamate receptor clustering","BP",1
"16977","GO:0097688",0.701774194572167,0.698098383002603,1,6,"glutamate receptor clustering","BP",1
"900","GO:0002250",0.701862224296667,0.352985978606827,52,310,"adaptive immune response","BP",1
"15710","GO:0071694",0.701977479595192,0.697871264106652,1,6,"maintenance of protein location in extracellular region","BP",1
"3299","GO:0006836",0.701984866742313,0.37749180144404,25,148,"neurotransmitter transport","BP",1
"11487","GO:0045714",0.701994124721239,0.697852661183562,1,6,"regulation of low-density lipoprotein particle receptor biosynthetic process","BP",1
"3284","GO:0006811",0.702012814591582,0.32855073249993,174,1005,"ion transport","BP",1
"16485","GO:0090277",0.702084860148458,0.408412654343382,13,81,"positive regulation of peptide hormone secretion","BP",1
"17208","GO:0098895",0.702210507510895,0.697610741200394,1,6,"postsynaptic endosome membrane","CC",1
"14295","GO:0060969",0.702266845558783,0.499525111783529,4,26,"negative regulation of gene silencing","BP",1
"8318","GO:0032847",0.702277400549192,0.697535921098227,1,6,"regulation of cellular pH reduction","BP",1
"4804","GO:0010874",0.702352050810992,0.499423994391073,4,26,"regulation of cholesterol efflux","BP",1
"20857","GO:2000562",0.702423744865054,0.697372181001218,1,6,"negative regulation of CD4-positive, alpha-beta T cell proliferation","BP",1
"7213","GO:0030863",0.702476378312232,0.397190822710168,16,96,"cortical cytoskeleton","CC",1
"2817","GO:0006098",0.702512603243716,0.583555472015275,2,13,"pentose-phosphate shunt","BP",1
"16044","GO:0072321",0.702514101925952,0.687016747034228,1,8,"chaperone-mediated protein transport","BP",1
"20011","GO:1905508",0.702671733596477,0.462038325939176,6,37,"protein localization to microtubule organizing center","BP",1
"3333","GO:0006891",0.702678811641026,0.49903609014736,4,26,"intra-Golgi vesicle-mediated transport","BP",1
"20678","GO:2000278",0.702774826440487,0.393699206422335,17,103,"regulation of DNA biosynthetic process","BP",1
"11507","GO:0045740",0.702832881551554,0.461371323534299,6,38,"positive regulation of DNA replication","BP",1
"17889","GO:1900077",0.702964841198172,0.461695241249845,6,37,"negative regulation of cellular response to insulin stimulus","BP",1
"9693","GO:0036064",0.702981436958641,0.383586619780106,21,127,"ciliary basal body","CC",1
"11572","GO:0045859",0.703089084105071,0.338519427635048,91,529,"regulation of protein kinase activity","BP",1
"287","GO:0000793",0.703228279337608,0.387855146520401,19,115,"condensed chromosome","CC",1
"14577","GO:0061614",0.70323341563719,0.438776070252628,8,49,"pri-miRNA transcription by RNA polymerase II","BP",1
"12002","GO:0046839",0.70323812758942,0.461375244616642,6,37,"phospholipid dephosphorylation","BP",1
"16365","GO:0090091",0.70337308998574,0.696308203758658,1,6,"positive regulation of extracellular matrix disassembly","BP",1
"13112","GO:0051272",0.703495302610789,0.340266590214578,82,477,"positive regulation of cellular component movement","BP",1
"2514","GO:0005577",0.703535314485439,0.696126080996984,1,6,"fibrinogen complex","CC",1
"14036","GO:0060484",0.703654763241318,0.695991922890132,1,6,"lung-associated mesenchyme development","BP",1
"18208","GO:1901474",0.70367063221606,0.695974096055466,1,6,"azole transmembrane transporter activity","MF",1
"15921","GO:0072103",0.703765800890686,0.695867167589514,1,6,"glomerulus vasculature morphogenesis","BP",1
"15922","GO:0072104",0.703765800890686,0.695867167589514,1,6,"glomerular capillary formation","BP",1
"18174","GO:1901342",0.70376958305575,0.353829349352599,47,278,"regulation of vasculature development","BP",1
"20660","GO:2000249",0.703786858392339,0.47562530240361,5,33,"regulation of actin cytoskeleton reorganization","BP",1
"14240","GO:0060839",0.703810340814055,0.695817113243227,1,6,"endothelial cell fate commitment","BP",1
"4355","GO:0009595",0.703817465888818,0.497682874165676,4,26,"detection of biotic stimulus","BP",1
"824","GO:0002093",0.703907348825565,0.581888751555665,2,13,"auditory receptor cell morphogenesis","BP",1
"5092","GO:0015101",0.703915395548176,0.530029360338548,3,19,"organic cation transmembrane transporter activity","MF",1
"289","GO:0000795",0.703956497428786,0.497517484686234,4,26,"synaptonemal complex","CC",1
"17328","GO:0099086",0.703956497428786,0.497517484686234,4,26,"synaptonemal structure","CC",1
"15341","GO:0071014",0.703967307277022,0.581816990088801,2,13,"post-mRNA release spliceosomal complex","CC",1
"11892","GO:0046580",0.703986104205923,0.437904809379597,8,49,"negative regulation of Ras protein signal transduction","BP",1
"4472","GO:0010035",0.704036468883094,0.346887187395668,60,357,"response to inorganic substance","BP",1
"12509","GO:0048663",0.704193656827955,0.476347676597475,5,31,"neuron fate commitment","BP",1
"13190","GO:0051415",0.704300555865802,0.69526575338886,1,6,"microtubule nucleation by interphase microtubule organizing center","BP",1
"6755","GO:0022610",0.704331961134676,0.326687342683087,168,954,"biological adhesion","BP",1
"8845","GO:0034205",0.704353794561326,0.459589276357113,6,38,"amyloid-beta formation","BP",1
"2541","GO:0005642",0.704359919904603,0.695198928543735,1,6,"annulate lamellae","CC",1
"7331","GO:0031076",0.704373331769883,0.476135480146118,5,31,"embryonic camera-type eye development","BP",1
